experiment,hardware_id,model_id,model_revision,device,dtype,num_threads,num_interop_threads,cpu_affinity,attention,use_cache,compile,quantization,context_length,batch_size,output_tokens,seed,ttft_seconds_count,ttft_seconds_mean,ttft_seconds_p50,ttft_seconds_p95,ttft_seconds_p99,ttft_seconds_min,ttft_seconds_max,tpot_seconds_count,tpot_seconds_mean,tpot_seconds_p50,tpot_seconds_p95,tpot_seconds_p99,tpot_seconds_min,tpot_seconds_max,tps_count,tps_mean,tps_p50,tps_p95,tps_p99,tps_min,tps_max,end_to_end_seconds_count,end_to_end_seconds_mean,end_to_end_seconds_p50,end_to_end_seconds_p95,end_to_end_seconds_p99,end_to_end_seconds_min,end_to_end_seconds_max,peak_rss_bytes_max,peak_cuda_allocated_bytes_max,peak_cuda_reserved_bytes_max
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,4,64,4012,10,0.15584000647068025,0.15616772277280688,0.15787943117320538,0.1581459414958954,0.15338946133852005,0.1582125690765679,10,0.04423970349339975,0.04425123665807029,0.044523392717487044,0.04456752055324614,0.04397809975558803,0.04457855251218591,10,90.41842277962516,90.39298014441539,90.9530526309805,90.95410003084199,89.72924813802707,90.95436188080737,10,2.9429413265548647,2.9447615714743733,2.9608950571389867,2.9634400146687403,2.9240983752533793,2.9640762540511787,1660538880,1796712960,6297747456
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,64,64,4012,10,3.301686860574409,3.320925793144852,3.371754925348796,3.376020407979377,3.205163605045527,3.377086778637022,10,0.04865809556555062,0.048678708447527794,0.04877637664617468,0.048785866857801986,0.04852590922059284,0.04878823941070882,10,1315.3044423705776,1314.7431874549766,1318.8174291832122,1318.869939736374,1311.7915459345775,1318.8830673746645,10,6.367146881204098,6.385595394065604,6.441405624547042,6.444134498466737,6.264049387071282,6.4448167169466615,1553620992,17529473536,20319305728
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,8,64,4012,10,0.34932693117298186,0.34931228146888316,0.35087997252121567,0.3510175074823201,0.345603727735579,0.35105189122259617,10,0.04417477644728644,0.04417888523774251,0.04437602948256961,0.04439801492986994,0.04392985796319351,0.04440351129169502,10,181.10110462007123,181.08200606861925,181.97391372202063,182.08157293075573,180.16593209141715,182.10848773293952,10,3.132337847352028,3.1306219513062388,3.1456513710552825,3.147551126559265,3.118632942903787,3.1480260654352605,1660538880,2845551104,6297747456
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,1,64,4012,10,0.04372870456427336,0.043256272561848164,0.04584724400192499,0.045893310271203525,0.04259378695860505,0.04590482683852315,10,0.043492199710407665,0.043434324944096186,0.04385645981833693,0.04396680233689646,0.04314089537642542,0.04399438796653634,10,22.993330497580036,23.023266796571328,23.174417380581772,23.178773050489085,22.73017187466353,23.179861967965913,10,2.783737286319956,2.7797880773432553,2.8076159137533976,2.8154618282476442,2.7608921257779,2.8174233068712056,1653219328,779704832,1155530752
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,128,64,4012,10,0.618478016462177,0.619361484888941,0.622084349906072,0.622201388431713,0.6130982488393784,0.6222306480631232,10,0.04341774751979207,0.04342125234977594,0.043624448948096306,0.04369931440157373,0.043221039645787745,0.04371803076494308,10,2948.136496692905,2947.8743517245634,2959.853622595094,2961.1872181342933,2927.8537427317415,2961.520617019093,10,3.3537961102090774,3.352341723861173,3.365277089877054,3.3669227676000446,3.3440062017180026,3.3673341870307922,1551372288,4942281216,5660213248
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,16,64,4012,10,0.05820675208233297,0.058024735655635595,0.05932206900324673,0.05940502520184964,0.05739797279238701,0.05942576425150037,10,0.044964551617435754,0.04505297239677655,0.04514382538156554,0.04517941647778369,0.0444208507293037,0.045188314251838224,10,355.84325468011247,355.1375344338544,358.5722728467716,359.86742304809735,354.0738411003932,360.1912105984288,10,2.890973503980786,2.8968424289487302,2.9022796526318415,2.904734790693037,2.8561940523795784,2.905348575208336,1653264384,1271347712,1386217472
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,2,64,4012,10,0.04204831635579467,0.04160767304711044,0.04434269913472235,0.04491929796524346,0.04121102998033166,0.045063447672873735,10,0.044716677001662666,0.04473470789306457,0.045063969990356806,0.04512588405434693,0.04424598930580985,0.04514136257034446,10,44.727715251540616,44.708162659248,45.13934182382758,45.18933802795841,44.30526431016278,45.20183707899111,10,2.859198967460543,2.85958395130001,2.88202385394834,2.8848292115610095,2.8287367383018136,2.8855305509641767,1653260288,813136384,1155530752
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,32,64,4012,10,0.13304926832206548,0.13282447261735797,0.1352970242500305,0.1354804377257824,0.12981391185894608,0.13552629109472036,10,0.045685415449626156,0.04556528409011662,0.04642917600881663,0.046469897979293906,0.04517914198841604,0.046480078471913225,10,700.4989759420897,702.2895575984255,707.1861281454226,708.0703858286265,688.4669960128579,708.2914502494275,10,3.011230441648513,3.003646850120276,3.0599399488186463,3.063004977623932,2.9788685459643602,3.0637712348252535,1653411840,1795766784,2019557376
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,4,64,4012,10,0.042747744079679253,0.04244785802438855,0.04457829326856881,0.045130966962315146,0.0414022752083838,0.045269135385751724,10,0.04499057250703492,0.044441642997313346,0.047661051527404824,0.049659755800126326,0.04420546474792655,0.0501594318683067,10,89.02658548491381,90.00572622638356,90.40552088928659,90.47034424687155,79.74571981799907,90.48655008626778,10,2.87715381202288,2.843880472704768,3.0447803535265843,3.1707815994461996,2.827381411101669,3.2022819109261036,1653264384,878483968,1155530752
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,64,64,4012,10,0.3005369103047997,0.30057218321599066,0.30134107659105214,0.3014261929737404,0.29959695506840944,0.30144747206941247,10,0.04457001692083265,0.04445423798946043,0.04500117900685245,0.04501791589265127,0.04411395622180805,0.04502210011410098,10,1436.0114586932257,1439.6827714736446,1449.0205024928684,1450.4345309810005,1421.524092341377,1450.7880381030336,10,3.1084479763172568,3.1011891765519977,3.13499027362559,3.135863519576378,3.0803459831513464,3.1360818310640752,1547796480,2844604928,3214934016
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,8,64,4012,10,0.043510389514267445,0.04316404298879206,0.04505160672124475,0.04512272297870368,0.04203453008085489,0.04514050204306841,10,0.045513279920828244,0.04485598054256231,0.04854810062337607,0.05075999123251272,0.04462544530600546,0.051312963884796885,10,176.05983442304964,178.3486760041178,178.99207341361262,179.21435050395505,155.90602051288363,179.26991977654063,10,2.910847024526447,2.8701880315784365,3.101563566131517,3.24078659391962,2.854022127110511,3.2755923508666456,1653264384,1009138176,1155530752
