experiment,hardware_id,model_id,model_revision,device,dtype,num_threads,num_interop_threads,cpu_affinity,attention,use_cache,compile,quantization,context_length,batch_size,output_tokens,seed,ttft_seconds_count,ttft_seconds_mean,ttft_seconds_p50,ttft_seconds_p95,ttft_seconds_p99,ttft_seconds_min,ttft_seconds_max,tpot_seconds_count,tpot_seconds_mean,tpot_seconds_p50,tpot_seconds_p95,tpot_seconds_p99,tpot_seconds_min,tpot_seconds_max,tps_count,tps_mean,tps_p50,tps_p95,tps_p99,tps_min,tps_max,end_to_end_seconds_count,end_to_end_seconds_mean,end_to_end_seconds_p50,end_to_end_seconds_p95,end_to_end_seconds_p99,end_to_end_seconds_min,end_to_end_seconds_max,peak_rss_bytes_max,peak_cuda_allocated_bytes_max,peak_cuda_reserved_bytes_max
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,1,64,4012,10,2.787144724605605,2.610206965589896,3.3237425227416675,3.4460462925722823,2.502754480112344,3.476622235029936,10,0.1457216986913293,0.14566867478147505,0.14846931523902135,0.1488499837594166,0.14290539320883533,0.1489451508895154,10,6.863528292189686,6.864900069777946,6.976770231492056,6.993463271126035,6.713880875126847,6.99763653103453,10,11.967611742159352,11.952937413472682,12.419208268797956,12.46757125950884,11.61203509895131,12.479662007186562,3663405056,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,16,64,4012,10,62.04388658511452,62.03308307309635,62.63477212553844,62.65769300570712,61.42618399206549,62.663423225749284,10,1.0532705378016485,1.0520814814057853,1.0634517967032031,1.0640595516558766,1.041515930001402,1.064211490394045,10,15.191301301290448,15.207947949904746,15.315222987747397,15.352823016956627,15.034605568932252,15.362223024258936,10,128.3999304666184,128.2762857945636,129.35565237482078,129.5871928821597,127.6708540469408,129.64507800899446,11169140736,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,2,64,4012,10,4.2029902711044995,4.144678873708472,4.578666233154944,4.580165674663149,3.8242493579164147,4.5805405350402,10,0.10713162936625027,0.10686632805311727,0.11080566290285557,0.11126171232652038,0.10421865576109479,0.11137572468243657,10,18.67765442383635,18.715044121068964,19.178604500509984,19.188058620401836,17.957234448552956,19.1904221503748,10,10.952282921178266,11.011548926355317,11.255032779113389,11.290974126276561,10.422266654204577,11.299959463067353,4761100288,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,4,64,4012,10,14.48011672720313,14.400534278713167,14.889835555059834,15.078058429053053,14.219258492812514,15.125114147551358,10,0.16062950619185962,0.15992544357117916,0.16437253916362626,0.16573605462635263,0.15797313565151797,0.1660769334920342,10,24.906395364928567,25.011735106639193,25.246225261573763,25.305853790265388,24.08522313059121,25.320760922438296,10,24.599775617290287,24.558320158626884,25.0030560932355,25.146508633554912,24.269473982974887,25.182371768634766,5691121664,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,8,64,4012,10,31.237780238687993,31.211088473442942,31.562134090135807,31.584050262584352,30.911793124862015,31.589529305696487,10,0.6316515615402116,0.6319847479980025,0.6497277989333111,0.6526436489063596,0.6163574801757932,0.6533726113996218,10,12.670085255910477,12.658555277803961,12.975548831142614,12.978694302550913,12.244161846427577,12.979480670402987,10,71.03182861572131,70.9682014870923,72.27379641917068,72.35020914944354,70.07706972584128,72.36931233201176,7163887616,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,1,64,4012,10,0.32315868851728735,0.32414620905183256,0.3326509787933901,0.3337387283751741,0.3114894051104784,0.3340106657706201,10,0.12289492521316758,0.12280074041336775,0.12410769476961817,0.12418968055138571,0.12154047008574245,0.1242101769968276,10,8.137443270011754,8.143346043124708,8.216682705715957,8.225506245074966,8.050870099199203,8.227712129914718,10,8.065538976946845,8.06006738054566,8.148355633416212,8.150614684899338,7.984257382340729,8.151179447770119,2849714176,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,16,64,4012,10,3.609387714182958,3.6505268362816423,3.9010021126130594,3.904371644896455,3.1452389862388372,3.905214027967304,10,0.1335065282459947,0.13343410634450498,0.13657538711965556,0.13701664095419266,0.13041198212239477,0.13712695441282693,10,119.87218470333335,119.91079782996688,122.29851626343725,122.6101936576787,116.6801965996508,122.68811300623908,10,12.020298993680626,12.087068033404648,12.343393760547041,12.40119001917541,11.419583245180547,12.415639083832502,4731310080,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,2,64,4012,10,0.5552745206747204,0.5460278608370572,0.6612415061332285,0.6630318665690721,0.4803520389832556,0.6634794566780329,10,0.06422016950738099,0.06298698708488945,0.06810408822844721,0.06851293915535309,0.06223091279112157,0.06861515188707955,10,31.183572264559693,31.752618485987405,32.13359218604225,32.13741314243332,29.14808092666492,32.13836838153109,10,4.601145199639722,4.5218177458737046,4.902505112811923,4.90827053450048,4.400899544823915,4.909711889922619,2900189184,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,4,64,4012,10,0.9505379140377045,0.9781517186202109,1.0760018966626375,1.0822749207075686,0.7483557011000812,1.0838431767188013,10,0.07769171181726195,0.07818533482754396,0.07863666507348951,0.07868386483950807,0.07545717218003813,0.07869566478101271,10,51.495775357514766,51.16050109585517,52.81761395857808,52.97168503194526,50.82872113897054,53.01020280028706,10,5.845115758525208,5.827097889734432,6.012151444633492,6.01233812017832,5.653569594025612,6.012384789064527,3150839808,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,8,64,4012,10,1.9685867298394442,1.9738711998797953,2.1728247071616353,2.206079373564571,1.6496012788265944,2.214393040165305,10,0.09801807445178312,0.09718964515726955,0.10216749095956662,0.10450899671962752,0.0962368740463659,0.10509437315964273,10,81.6665800054734,82.31341031877238,83.01703844957876,83.10598337537027,76.12205829371727,83.12821960681813,10,8.14372542030178,8.186830241465941,8.311257465276867,8.337904454115778,7.930315607227385,8.344566201325506,3712630784,,
